aX,aY,aZ,gX,gY,gZ
0.826,-0.202,-0.637,13.123,9.949,8.24
0.804,-0.251,-0.642,13.489,7.69,8.789
0.772,-0.291,-0.657,14.343,4.944,8.423
0.756,-0.32,-0.675,14.526,4.333,7.996
0.747,-0.329,-0.694,14.221,4.822,6.531
0.748,-0.323,-0.707,13.794,6.165,5.371
0.756,-0.31,-0.702,14.16,7.751,5.859
0.758,-0.299,-0.68,15.625,8.667,7.568
0.759,-0.289,-0.651,17.822,9.46,9.277
0.759,-0.287,-0.615,19.836,10.01,10.193
0.773,-0.28,-0.589,21.057,11.047,10.62
0.787,-0.265,-0.576,20.996,12.207,10.132
0.789,-0.241,-0.564,20.63,12.817,9.277
0.803,-0.223,-0.565,21.362,14.16,8.362
0.812,-0.195,-0.563,22.461,15.93,8.789
0.837,-0.183,-0.551,23.193,16.968,7.935
0.827,-0.148,-0.557,23.315,17.09,8.423
0.839,-0.13,-0.562,23.132,18.86,9.644
0.845,-0.119,-0.559,22.461,19.287,10.742
0.828,-0.113,-0.557,21.729,19.409,12.268
0.825,-0.127,-0.554,22.156,20.874,13.733
0.835,-0.143,-0.545,22.278,22.888,14.709
0.829,-0.15,-0.55,21.24,23.499,14.282
0.826,-0.162,-0.569,20.752,24.719,13.062
0.816,-0.157,-0.589,20.02,25.757,11.78
0.806,-0.152,-0.617,20.02,27.405,10.681
0.806,-0.154,-0.637,21.179,29.785,10.01
0.809,-0.151,-0.659,21.912,32.654,10.498
0.796,-0.148,-0.668,22.949,35.583,10.864
0.796,-0.145,-0.665,23.987,39.246,10.681
0.796,-0.136,-0.641,24.841,42.236,10.62
0.799,-0.135,-0.626,25.208,44.434,10.437
0.797,-0.121,-0.625,26.184,45.105,11.108
0.795,-0.112,-0.636,27.161,44.922,12.329
0.79,-0.106,-0.655,28.564,44.373,14.404
0.769,-0.103,-0.674,29.846,43.884,16.724
0.745,-0.11,-0.689,31.311,44.006,17.761
0.728,-0.12,-0.694,32.715,45.654,18.372
0.72,-0.131,-0.695,33.386,47.363,18.555
0.711,-0.135,-0.691,33.936,49.194,18.066
0.704,-0.132,-0.7,33.63,50.72,17.212
0.699,-0.125,-0.717,33.508,51.514,16.357
0.695,-0.125,-0.724,34.424,52.063,15.259
0.693,-0.112,-0.728,35.156,52.551,14.648
0.69,-0.093,-0.73,34.973,53.04,15.015
-0.417,1.026,-0.625,31.311,32.837,14.221
-0.439,1.141,-0.657,27.649,26.245,9.216
-0.472,1.266,-0.725,21.973,18.616,3.784
-0.508,1.43,-0.834,15.869,10.559,-0.916
-0.603,1.642,-0.968,10.62,0.671,-6.104
-0.684,1.85,-1.093,6.897,-9.521,-11.841
-0.815,2.063,-1.174,1.099,-23.682,-23.499
-1.003,2.289,-1.308,-7.568,-37.109,-39.734
-1.102,2.466,-1.427,-18.616,-46.448,-61.157
-1.189,2.677,-1.546,-33.63,-59.387,-87.769
-1.297,2.905,-1.651,-53.65,-79.102,-117.554
-1.428,3.086,-1.723,-75.256,-99.487,-145.63
-1.536,3.18,-1.687,-96.436,-114.197,-170.349
-1.632,3.177,-1.523,-121.887,-123.901,-191.467
-1.715,3.104,-1.31,-153.503,-132.324,-206.177
-1.773,2.951,-1.053,-186.646,-143.188,-214.722
-1.827,2.704,-0.759,-215.454,-157.41,-220.825
-1.917,2.425,-0.451,-243.835,-172.974,-225.708
-2.009,2.119,-0.17,-273.254,-186.89,-228.271
-2.046,1.756,0.11,-298.767,-198.914,-228.149
-2.019,1.339,0.389,-319.214,-208.313,-230.774
-1.911,0.932,0.638,-337.891,-214.294,-236.084
-1.721,0.53,0.84,-355.103,-216.003,-241.882
-1.443,0.187,0.962,-367.432,-215.515,-247.375
-1.218,-0.1,1.062,-370.361,-219.055,-246.216
-1.019,-0.358,1.096,-360.901,-226.807,-233.643
-0.9,-0.612,1.111,-338.013,-238.647,-211.304
-0.873,-0.883,1.088,-307.617,-255.92,-188.721
-0.9,-1.134,1.001,-275.452,-275.269,-172.913
-0.943,-1.327,0.917,-243.347,-291.016,-166.748
-0.933,-1.445,0.87,-216.187,-293.152,-171.509
-0.817,-1.467,0.89,-201.538,-279.297,-179.687
-0.582,-1.416,0.927,-194.275,-257.629,-184.082
-0.316,-1.327,0.957,-184.753,-241.516,-182.8
-0.05,-1.266,0.977,-169.678,-233.887,-173.462
0.242,-1.248,0.969,-153.259,-229.065,-152.893
0.541,-1.239,0.894,-136.841,-226.379,-122.559
0.788,-1.26,0.728,-118.469,-225.891,-88.196
0.977,-1.267,0.521,-96.863,-224.426,-55.908
1.094,-1.288,0.31,-75.439,-216.797,-31.433
1.179,-1.261,0.116,-60.181,-199.463,-13.733
1.275,-1.215,-0.018,-52.49,-171.448,-1.404
1.359,-1.112,-0.119,-48.523,-138.977,5.859
1.427,-0.969,-0.198,-48.035,-107.422,7.507
1.468,-0.812,-0.286,-48.462,-76.843,5.92
1.498,-0.648,-0.363,-47.668,-49.194,5.676
1.501,-0.504,-0.427,-47.058,-25.024,10.803
1.48,-0.396,-0.476,-43.518,-5.432,23.071
1.442,-0.338,-0.487,-33.936,8.85,40.1
1.396,-0.325,-0.469,-22.034,17.822,56.396
1.341,-0.308,-0.48,-13.55,22.705,70.923
1.261,-0.289,-0.492,-7.935,24.109,84.045
1.104,-0.311,-0.533,-4.089,24.902,90.393
1.007,-0.391,-0.572,-0.427,28.992,87.097
0.886,-0.374,-0.629,-0.854,31.921,82.031
0.821,-0.328,-0.668,-0.854,37.537,77.026
0.769,-0.294,-0.659,0.549,43.823,70.435
0.745,-0.304,-0.632,1.831,50.293,61.218
0.731,-0.292,-0.602,2.502,54.199,52.002
0.728,-0.243,-0.601,3.54,53.406,44.983
0.723,-0.196,-0.609,5.493,49.255,38.94
0.718,-0.167,-0.622,8.911,42.969,35.706
0.714,-0.164,-0.644,12.695,35.034,34.668
0.694,-0.176,-0.672,17.334,26.978,33.264
0.676,-0.206,-0.685,22.705,20.752,30.762
0.664,-0.229,-0.681,26.978,17.395,26.978
0.674,-0.235,-0.665,28.931,15.93,21.118
0.702,-0.218,-0.653,28.992,15.381,13.733
0.755,-0.18,-0.642,28.564,14.954,6.409
0.78,-0.13,-0.642,27.222,13.062,0.366
0.808,-0.088,-0.649,27.283,10.193,-2.319
0.812,-0.07,-0.651,28.503,7.385,-3.54
0.822,-0.059,-0.656,29.053,4.822,-2.258
0.822,-0.057,-0.661,29.114,3.235,0.061
0.813,-0.063,-0.654,28.931,2.197,2.38
0.819,-0.084,-0.643,28.442,3.052,5.432
0.812,-0.103,-0.631,27.1,3.479,7.019
0.813,-0.121,-0.635,25.513,4.089,7.141
0.802,-0.128,-0.649,24.109,4.395,6.592
0.799,-0.138,-0.667,22.888,5.31,5.981
0.801,-0.142,-0.676,21.729,6.836,5.676
0.798,-0.138,-0.685,20.569,8.972,6.287
0.801,-0.145,-0.684,20.02,11.658,7.263
0.79,-0.148,-0.666,19.592,14.343,8.85
0.813,-0.181,-0.66,19.653,16.663,10.559
0.806,-0.174,-0.635,19.104,17.151,13.062
0.805,-0.185,-0.625,18.799,17.883,14.709
0.824,-0.192,-0.643,18.86,19.043,16.663
0.804,-0.176,-0.649,19.287,18.005,18.677
0.798,-0.181,-0.652,20.203,17.09,19.47
0.799,-0.174,-0.663,21.362,18.005,21.179
0.787,-0.178,-0.657,22.827,19.226,22.583
0.779,-0.191,-0.646,25.146,21.24,23.56
0.774,-0.213,-0.628,26.611,24.17,23.621
0.785,-0.227,-0.617,27.466,27.283,21.851
0.771,-0.226,-0.61,27.466,29.968,19.836
0.791,-0.231,-0.61,26.917,32.41,14.404
0.781,-0.191,-0.622,26.245,33.386,11.414
0.798,-0.141,-0.649,26.611,35.583,11.353
0.807,-0.119,-0.653,27.893,36.072,12.329
0.782,-0.103,-0.661,29.968,35.645,15.869
0.767,-0.112,-0.665,33.325,36.133,19.836
0.746,-0.127,-0.657,36.316,36.438,22.949
0.714,-0.14,-0.648,38.391,36.865,24.78
0.703,-0.157,-0.64,40.222,38.391,24.902
0.695,-0.149,-0.628,39.856,39.49,23.56
0.696,-0.124,-0.621,38.147,40.466,21.851
0.707,-0.092,-0.617,36.743,41.443,20.264
0.72,-0.058,-0.622,36.133,41.748,20.142
0.726,-0.035,-0.636,37.415,41.077,20.752
0.721,-0.02,-0.655,39.429,39.978,21.912
0.7,-0.015,-0.675,41.077,39.124,23.621
0.685,-0.018,-0.684,42.847,39.795,24.963
0.679,-0.022,-0.687,44.128,42.419,25.94
0.675,-0.015,-0.681,44.006,45.166,25.757
0.676,0.002,-0.682,42.847,47.241,25.208
0.679,0.024,-0.693,41.26,48.95,24.78
0.669,0.056,-0.715,39.612,50.171,24.536
0.656,0.081,-0.737,38.513,51.27,24.414
-0.307,0.91,-0.978,23.193,-25.879,-18.311
-0.31,1.002,-1.063,22.522,-36.194,-22.949
-0.431,1.193,-1.19,19.836,-50.842,-29.968
-0.491,1.365,-1.358,16.968,-68.298,-45.227
-0.592,1.621,-1.553,10.925,-93.018,-67.871
-0.649,1.872,-1.719,1.953,-121.643,-96.985
-0.612,2.071,-1.835,-9.827,-141.357,-130.066
-0.508,2.259,-1.875,-27.71,-151.672,-166.992
-0.314,2.418,-1.855,-53.589,-154.602,-206.421
-0.084,2.568,-1.791,-87.219,-154.236,-245.667
0.125,2.689,-1.691,-126.648,-153.625,-276.367
0.271,2.728,-1.59,-166.687,-152.954,-292.358
0.318,2.707,-1.451,-201.111,-153.564,-291.992
0.25,2.606,-1.288,-228.699,-155.518,-274.048
0.063,2.395,-1.093,-246.521,-160.767,-240.479
-0.161,2.044,-0.847,-254.028,-168.03,-199.707
-0.402,1.572,-0.574,-255.615,-176.392,-159.729
-0.619,1.059,-0.302,-252.319,-183.716,-126.709
-0.815,0.549,-0.095,-243.408,-191.101,-103.088
-1.031,0.042,0.072,-227.417,-201.538,-86.365
-1.23,-0.44,0.22,-204.773,-209.839,-75.867
-1.349,-0.912,0.337,-179.871,-211.06,-73.73
-1.34,-1.269,0.429,-156.555,-202.942,-83.313
-1.213,-1.423,0.505,-140.015,-186.646,-103.882
-0.93,-1.443,0.556,-134.277,-164.49,-127.075
-0.518,-1.389,0.57,-131.836,-141.052,-140.32
-0.121,-1.308,0.591,-122.498,-127.014,-142.334
0.254,-1.236,0.591,-104.98,-123.901,-137.634
0.523,-1.132,0.517,-87.83,-128.357,-129.578
0.681,-0.988,0.375,-74.036,-134.583,-116.15
0.778,-0.841,0.178,-61.829,-135.559,-98.938
0.854,-0.716,0.022,-51.208,-128.967,-82.764
0.928,-0.635,-0.07,-42.297,-114.563,-70.801
0.999,-0.53,-0.139,-39.063,-93.872,-59.143
1.064,-0.419,-0.201,-39.612,-71.777,-45.41
1.1,-0.3,-0.244,-38.94,-52.795,-30.518
1.112,-0.222,-0.269,-35.767,-38.33,-14.893
1.128,-0.187,-0.29,-32.288,-26.001,1.465
1.123,-0.161,-0.325,-28.87,-16.541,17.395
1.104,-0.16,-0.363,-26.794,-10.01,31.006
1.067,-0.161,-0.419,-25.33,-4.822,43.396
1.018,-0.167,-0.485,-22.949,-0.671,54.138
0.965,-0.193,-0.536,-19.287,3.723,61.218
0.907,-0.219,-0.567,-15.442,9.033,63.721
0.873,-0.228,-0.584,-13.672,15.015,62.5
0.846,-0.196,-0.608,-13.55,20.874,60.303
0.855,-0.162,-0.642,-13.55,25.879,56.824
0.848,-0.087,-0.692,-12.146,27.71,54.565
0.86,-0.013,-0.731,-7.568,27.71,54.871
0.786,0.016,-0.747,-2.319,25.33,56.091
0.766,-0.054,-0.734,2.686,23.743,49.805
0.683,-0.033,-0.702,5.554,18.25,44.678
0.655,0.001,-0.712,8.057,17.273,41.138
0.675,0.028,-0.736,9.644,18.188,36.438
0.654,0.046,-0.753,10.62,14.771,30.762
0.634,0.04,-0.769,14.099,11.169,24.658
0.643,0.035,-0.776,17.578,10.01,18.311
0.649,0.044,-0.777,17.883,8.362,12.024
0.666,0.066,-0.775,15.991,6.592,6.531
0.691,0.098,-0.771,15.198,5.249,2.258
0.718,0.122,-0.765,15.869,4.028,-0.305
0.747,0.129,-0.746,17.151,2.258,-1.77
0.756,0.131,-0.732,17.151,0.183,-2.563
0.78,0.134,-0.736,16.235,-0.854,-2.625
0.802,0.134,-0.742,15.747,-2.014,-3.845
0.798,0.141,-0.752,14.465,-3.967,-6.287
0.804,0.139,-0.765,12.878,-3.662,-7.629
0.809,0.139,-0.764,11.902,-1.953,-8.301
0.827,0.127,-0.746,10.376,0.549,-8.24
0.831,0.124,-0.738,8.606,2.625,-6.836
0.818,0.11,-0.725,7.08,3.052,-5.127
0.809,0.081,-0.718,7.019,3.235,-3.296
0.798,0.05,-0.718,7.263,2.991,-1.587
0.782,0.019,-0.718,6.714,2.625,-0.732
0.769,-0.002,-0.728,5.615,2.747,0.183
0.753,-0.011,-0.737,5.127,3.601,0.916
0.746,-0.025,-0.744,5.249,5.005,1.221
0.737,-0.033,-0.748,5.371,6.592,1.343
0.734,-0.042,-0.74,5.615,8.057,1.099
0.73,-0.048,-0.727,5.493,9.277,0.793
0.729,-0.054,-0.717,5.249,10.498,0.366
0.732,-0.06,-0.708,5.432,10.925,-0.793
0.739,-0.066,-0.704,5.798,10.62,-2.625
0.747,-0.061,-0.714,5.493,9.521,-3.906
0.741,-0.05,-0.72,5.31,7.935,-4.7
0.737,-0.034,-0.73,5.981,7.141,-5.493
0.749,-0.02,-0.743,7.141,7.446,-5.249
0.753,0.001,-0.744,8.362,7.751,-3.54
0.762,-0.002,-0.735,9.277,7.812,-2.075
0.743,0,-0.714,10.193,6.836,-0.793
0.75,-0.001,-0.716,11.719,7.935,1.465
0.753,-0.005,-0.707,13.062,7.874,2.38
0.735,-0.005,-0.698,13.306,6.714,2.808
0.737,-0.01,-0.695,13.306,7.385,3.418
0.734,-0.01,-0.692,12.573,7.935,3.845
0.719,-0.004,-0.692,12.39,7.507,3.845
0.72,-0.004,-0.695,13.428,8.606,3.357
0.724,-0.002,-0.692,13.55,9.888,2.93
0.728,0,-0.684,13.062,11.23,2.747
0.733,-0.004,-0.677,13.184,11.963,2.075
0.73,0,-0.671,13.489,11.902,2.075
0.727,0.008,-0.675,13.367,12.146,3.113
0.723,0.012,-0.684,12.817,12.39,4.089
0.722,0.012,-0.69,13.123,13,5.249
0.72,0.007,-0.691,13.916,13.855,6.592
0.713,0.011,-0.692,13.977,15.015,7.568
0.713,0.01,-0.695,13.733,16.907,8.179
0.726,0.009,-0.705,13.489,18.921,8.484
0.726,0.013,-0.719,13.672,20.325,9.155
0.718,0.012,-0.731,15.076,21.179,9.155
0.699,0.005,-0.729,16.907,22.339,8.911
0.701,0.007,-0.719,17.7,24.841,8.179
0.708,0.015,-0.715,16.846,27.405,7.263
0.721,0.036,-0.712,15.564,28.87,6.897
0.734,0.047,-0.712,15.869,29.785,7.324
0.739,0.049,-0.716,17.395,29.663,7.629
0.736,0.05,-0.723,19.104,28.87,8.667
0.718,0.055,-0.737,20.02,28.137,9.521
0.698,0.069,-0.755,19.897,28.137,9.827
-0.302,1.156,-1.028,17.7,17.639,-43.152
-0.322,1.381,-1.17,7.996,10.986,-67.078
-0.361,1.661,-1.331,-0.916,2.197,-93.506
-0.432,1.993,-1.494,-10.864,-8.606,-120.911
-0.507,2.346,-1.663,-23.743,-20.325,-145.203
-0.582,2.695,-1.803,-39.917,-34.546,-165.1
-0.679,3,-1.917,-56.213,-53.833,-180.725
-0.771,3.207,-1.944,-72.937,-73.181,-191.223
-0.862,3.322,-1.835,-93.384,-85.693,-195.923
-0.971,3.338,-1.593,-119.08,-89.905,-199.097
-1.046,3.206,-1.27,-149.292,-93.689,-200.317
-1.11,2.977,-0.944,-179.382,-102.844,-201.904
-1.214,2.683,-0.628,-210.754,-118.774,-207.703
-1.275,2.326,-0.357,-243.347,-132.019,-214.966
-1.337,1.964,-0.151,-275.391,-142.761,-221.497
-1.355,1.599,0.041,-304.626,-150.208,-226.929
-1.289,1.249,0.213,-327.637,-152.71,-226.685
-1.174,0.906,0.334,-343.384,-153.137,-217.651
-1.046,0.589,0.4,-347.961,-156.433,-199.036
-0.951,0.294,0.492,-336.731,-162.781,-169.25
-0.838,-0.036,0.618,-313.843,-170.227,-131.042
-0.733,-0.375,0.747,-286.682,-180.42,-89.905
-0.62,-0.732,0.849,-259.644,-193.115,-54.871
-0.505,-1.043,0.842,-235.657,-206.299,-35.095
-0.409,-1.256,0.766,-212.769,-217.163,-28.381
-0.35,-1.396,0.645,-189.331,-222.473,-27.466
-0.267,-1.48,0.565,-164.124,-220.093,-27.039
-0.134,-1.512,0.499,-140.869,-210.205,-23.437
0.038,-1.539,0.449,-118.652,-198.12,-15.198
0.221,-1.557,0.408,-96.13,-187.988,-7.996
0.425,-1.544,0.349,-77.454,-177.979,-3.967
0.651,-1.5,0.225,-61.34,-167.847,-0.122
0.805,-1.385,0.064,-42.542,-158.691,4.15
0.903,-1.266,-0.059,-21.301,-148.071,4.7
0.981,-1.102,-0.138,-5.432,-131.104,1.953
1.048,-0.932,-0.194,2.014,-108.032,-4.211
1.113,-0.714,-0.238,2.563,-81.665,-12.878
1.197,-0.487,-0.273,-2.319,-53.467,-22.705
1.285,-0.263,-0.325,-9.399,-26.55,-29.48
1.358,-0.047,-0.399,-15.808,-5.371,-30.151
1.404,0.16,-0.507,-17.639,9.216,-20.508
1.401,0.309,-0.588,-12.451,17.944,-2.686
1.335,0.383,-0.645,-3.784,21.973,20.02
1.232,0.385,-0.655,5.188,24.292,44.983
1.121,0.32,-0.629,10.925,28.564,68.787
1.031,0.22,-0.611,12.329,33.447,88.684
0.97,0.154,-0.617,13.55,35.828,103.394
0.808,0.078,-0.625,14.221,31.555,111.755
0.723,-0.066,-0.669,13.123,31.067,107.422
0.604,-0.142,-0.669,9.155,24.597,96.924
0.531,-0.127,-0.719,6.287,20.203,86.304
0.512,-0.105,-0.8,4.883,21.423,75.073
0.502,-0.087,-0.872,3.723,21.362,61.279
0.466,-0.063,-0.917,6.104,18.372,49.072
0.462,-0.026,-0.94,10.925,18.372,39.734
0.489,0,-0.922,15.869,19.958,31.494
0.516,0.025,-0.869,19.531,19.043,23.132
0.561,0.054,-0.807,21.851,16.235,15.076
0.623,0.089,-0.766,23.132,11.78,6.714
0.676,0.129,-0.757,23.01,5.859,-0.793
0.699,0.173,-0.77,22.705,-0.671,-8.118
0.728,0.209,-0.786,23.071,-5.127,-14.709
0.762,0.248,-0.803,22.156,-6.165,-19.409
0.805,0.279,-0.818,20.691,-5.432,-21.912
0.827,0.308,-0.808,19.226,-5.188,-22.034
0.847,0.317,-0.782,18.25,-4.883,-20.813
0.861,0.321,-0.766,17.578,-4.211,-17.883
0.87,0.324,-0.753,17.334,-4.211,-13.855
0.855,0.309,-0.751,17.578,-5.554,-9.644
0.83,0.279,-0.757,17.395,-5.92,-5.493
0.803,0.239,-0.765,16.418,-4.822,-1.587
0.771,0.193,-0.766,14.648,-2.808,1.099
0.747,0.15,-0.762,12.024,0.305,2.014
0.735,0.112,-0.751,9.399,3.601,2.014
0.714,0.087,-0.74,6.958,5.676,0.916
0.699,0.066,-0.727,5.005,6.836,-0.977
0.692,0.058,-0.726,3.418,7.263,-2.014
0.681,0.051,-0.732,2.502,6.775,-1.953
0.662,0.038,-0.739,3.296,5.31,-1.526
0.645,0.021,-0.746,4.822,3.845,-0.916
0.641,0.004,-0.757,5.859,3.54,0.488
0.647,-0.007,-0.761,6.226,4.028,1.221
0.645,-0.014,-0.757,6.165,3.418,1.404
0.643,-0.017,-0.754,6.165,2.502,0.488
0.645,-0.018,-0.759,6.531,1.709,-0.671
0.65,-0.012,-0.77,6.836,0.916,-2.014
0.654,-0.002,-0.784,7.263,0.488,-3.113
0.658,0.005,-0.784,7.751,0.305,-3.906
0.659,0.016,-0.778,8.545,0.916,-4.456
0.692,0.036,-0.78,9.033,2.563,-4.15
0.703,0.056,-0.772,9.827,3.479,-2.686
0.72,0.052,-0.751,10.071,2.441,-1.953
0.708,0.073,-0.744,10.986,0.549,1.404
0.714,0.07,-0.757,13.367,0.183,4.883
0.702,0.059,-0.756,14.954,-0.854,8.057
0.696,0.056,-0.769,14.526,-0.977,10.254
0.664,0.031,-0.778,13.611,-0.061,6.958
0.683,0.034,-0.765,12.024,2.991,3.784
0.687,0.06,-0.757,9.399,5.859,0.977
0.702,0.083,-0.76,7.385,8.301,-1.16
0.712,0.104,-0.763,6.409,9.521,-2.014
0.709,0.12,-0.764,6.531,9.521,-1.77
0.712,0.132,-0.771,7.568,10.132,0.305
0.724,0.134,-0.777,7.751,11.108,2.258
0.717,0.138,-0.774,7.263,10.803,3.967
0.712,0.138,-0.772,6.897,10.193,5.92
0.709,0.138,-0.775,6.592,10.071,7.629
0.7,0.141,-0.781,5.92,9.949,9.216
0.69,0.139,-0.793,5.737,10.376,10.376
0.678,0.129,-0.798,5.859,11.658,11.047
0.671,0.118,-0.791,5.249,13.367,10.986
0.674,0.111,-0.785,3.967,15.137,10.254
0.681,0.115,-0.782,2.38,16.602,9.216
0.696,0.116,-0.788,1.465,16.785,8.484
0.71,0.115,-0.803,2.075,16.296,7.874
0.703,0.121,-0.82,3.296,15.686,7.996
0.701,0.113,-0.827,4.456,16.479,8.484
0.736,0.122,-0.856,5.066,18.86,9.888
0.699,0.12,-0.867,5.92,18.799,10.742
-0.279,0.964,-0.906,4.089,12.878,33.936
-0.347,1.037,-0.964,4.211,6.714,27.832
-0.419,1.122,-1.006,2.991,-1.831,15.625
-0.487,1.265,-1.067,-2.136,-12.024,-2.93
-0.527,1.442,-1.134,-11.108,-22.217,-29.053
-0.568,1.647,-1.206,-24.536,-32.837,-62.5
-0.529,1.893,-1.26,-40.955,-41.382,-98.938
-0.463,2.144,-1.34,-60.12,-50.293,-138.672
-0.416,2.395,-1.421,-82.764,-64.331,-177.734
-0.354,2.62,-1.521,-106.201,-80.75,-210.571
-0.284,2.79,-1.62,-129.517,-99.976,-233.704
-0.265,2.906,-1.713,-151.794,-122.864,-247.253
-0.299,2.896,-1.738,-172.302,-145.142,-251.221
-0.396,2.813,-1.662,-190.063,-161.072,-244.934
-0.544,2.6,-1.447,-208.557,-168.091,-230.53
-0.691,2.279,-1.162,-226.501,-170.654,-213.318
-0.913,1.871,-0.841,-242.554,-177.246,-196.289
-1.124,1.419,-0.47,-252.258,-189.941,-186.34
-1.366,0.873,-0.034,-256.592,-206.909,-186.035
-1.5,0.324,0.319,-264.771,-223.022,-191.223
-1.585,-0.125,0.527,-274.536,-240.112,-200.439
-1.604,-0.48,0.652,-275.696,-259.155,-216.309
-1.582,-0.724,0.669,-270.874,-272.827,-232.544
-1.523,-0.846,0.672,-263.428,-278.076,-240.173
-1.362,-0.928,0.727,-250.671,-275.513,-230.835
-1.128,-1.021,0.8,-230.408,-270.508,-205.383
-0.874,-1.199,0.892,-205.627,-268.738,-171.631
-0.611,-1.37,1.009,-177.856,-269.592,-137.146
-0.25,-1.573,1.093,-151.062,-268.25,-110.413
0.188,-1.717,1.088,-130.798,-264.221,-93.079
0.643,-1.768,0.919,-115.662,-259.155,-84.412
0.989,-1.711,0.617,-103.21,-254.517,-84.29
1.273,-1.594,0.268,-92.346,-244.507,-88.867
1.501,-1.385,-0.055,-83.496,-221.252,-91.919
1.682,-1.15,-0.322,-77.881,-184.998,-89.722
1.807,-0.904,-0.498,-72.266,-140.503,-80.2
1.888,-0.651,-0.546,-64.88,-93.384,-65.43
1.929,-0.422,-0.549,-59.937,-48.523,-47.791
1.886,-0.2,-0.533,-58.044,-11.23,-25.208
1.775,-0.045,-0.494,-52.856,17.761,3.113
1.598,0.018,-0.42,-40.649,38.574,36.987
1.37,-0.009,-0.311,-23.682,52.002,70.068
1.13,-0.093,-0.207,-10.376,60.669,95.52
0.912,-0.171,-0.113,-4.639,66.65,109.436
0.738,-0.218,-0.037,-5.249,70.618,109.619
0.61,-0.251,0.017,-9.521,70.496,100.891
0.574,-0.313,0.022,-14.832,67.078,84.412
0.528,-0.293,-0.021,-20.874,55.542,64.941
0.57,-0.214,-0.17,-23.682,45.593,50.415
0.65,-0.139,-0.321,-23.132,35.339,40.894
0.675,-0.106,-0.453,-20.02,22.339,35.4
0.697,-0.104,-0.575,-13.245,12.756,34.729
0.727,-0.1,-0.69,-5.432,7.935,37.72
0.731,-0.114,-0.752,2.319,5.859,40.283
0.751,-0.129,-0.761,9.46,7.996,40.649
0.794,-0.148,-0.731,14.343,12.756,38.269
0.859,-0.144,-0.675,17.334,15.686,33.386
0.901,-0.122,-0.638,19.348,15.381,27.039
0.943,-0.082,-0.615,20.935,12.024,20.874
0.965,-0.026,-0.62,21.667,7.751,15.991
0.973,0.004,-0.64,22.156,4.028,12.939
0.974,0.029,-0.67,23.865,2.258,11.902
0.966,0.035,-0.682,25.94,1.953,12.512
0.948,0.039,-0.684,26.794,3.479,14.404
0.933,0.045,-0.676,26.306,6.958,16.724
0.922,0.037,-0.65,26.001,12.024,17.761
0.931,0.032,-0.616,24.902,16.846,17.761
0.934,0.023,-0.582,22.217,19.714,16.174
0.932,0.026,-0.565,19.165,20.386,15.198
0.912,0.029,-0.556,16.907,17.944,13.977
0.885,0.025,-0.566,16.174,14.648,12.878
0.866,0.022,-0.585,15.93,11.963,13
0.843,0.013,-0.609,15.259,10.132,13
0.82,-0.001,-0.62,15.076,8.85,13
0.798,-0.015,-0.634,14.526,8.85,12.268
0.778,-0.028,-0.644,14.038,9.888,10.925
0.766,-0.04,-0.648,13.062,11.658,9.277
0.764,-0.044,-0.643,11.353,13.55,7.874
0.77,-0.037,-0.634,9.705,14.954,7.141
0.776,-0.042,-0.611,9.216,14.771,6.165
0.783,-0.053,-0.591,10.01,13.062,5.859
0.777,-0.061,-0.576,10.071,9.583,5.92
0.776,-0.067,-0.575,9.888,6.165,5.798
0.782,-0.067,-0.586,9.827,3.54,5.737
0.778,-0.075,-0.589,9.888,1.038,5.31
0.756,-0.07,-0.593,10.193,-0.427,4.395
0.783,-0.062,-0.611,11.108,1.526,4.883
0.809,-0.057,-0.597,11.23,2.869,5.066
0.812,-0.055,-0.582,10.864,2.991,4.578
0.818,-0.057,-0.573,10.864,3.845,4.7
0.844,-0.056,-0.567,11.841,5.92,5.737
0.864,-0.06,-0.577,13,7.263,6.042
0.859,-0.064,-0.574,14.709,7.263,4.456
0.868,-0.067,-0.57,16.113,7.935,2.563
0.872,-0.07,-0.566,17.029,9.216,0.61
0.879,-0.072,-0.563,17.517,10.254,-0.977
0.885,-0.058,-0.576,17.395,11.353,-1.221
0.88,-0.039,-0.591,17.639,12.207,-0.793
0.88,-0.034,-0.602,18.86,14.099,-0.122
0.874,-0.027,-0.608,19.592,16.418,1.526
0.859,-0.023,-0.607,19.47,18.433,3.174
0.852,-0.023,-0.604,19.531,20.813,4.883
0.851,-0.019,-0.602,19.287,23.071,6.409
0.846,-0.02,-0.602,18.799,25.024,7.263
0.855,-0.02,-0.612,17.639,27.161,8.057
0.847,-0.004,-0.632,15.991,29.419,9.155
0.857,-0.003,-0.652,15.137,32.043,10.62
0.853,0.016,-0.671,15.625,35.034,13.977
0.861,0.012,-0.687,17.822,36.804,17.7
0.843,0.01,-0.671,19.348,37.231,19.897
0.812,-0.015,-0.643,21.362,36.743,20.63
0.788,-0.03,-0.624,23.01,36.682,22.278
0.776,-0.048,-0.623,23.376,36.926,23.437
0.753,-0.05,-0.624,23.499,36.621,23.621
0.733,-0.053,-0.626,23.865,36.682,22.949
0.724,-0.045,-0.634,23.804,38.086,21.729
0.714,-0.028,-0.645,23.804,39.978,20.752
0.7,-0.008,-0.651,24.536,41.687,19.958
0.684,0.009,-0.644,25.757,43.701,19.531
-0.47,1.077,-0.77,15.808,19.104,38.147
-0.547,1.203,-0.863,14.709,10.742,36.743
