aX,aY,aZ,gX,gY,gZ
-0.616,-1.433,0.152,66.65,26.978,-8.118
-0.658,-1.455,0.125,70.74,35.034,-10.071
-0.712,-1.51,0.113,72.998,42.114,-10.925
-0.8,-1.592,0.117,74.036,49.133,-11.353
-0.935,-1.711,0.134,75.012,57.251,-13.367
-1.12,-1.873,0.118,79.712,66.467,-20.142
-1.318,-2.002,0.04,89.111,77.209,-32.654
-1.527,-2.073,-0.099,100.83,90.271,-50.72
-1.782,-2.078,-0.278,113.159,104.553,-74.951
-2.034,-1.953,-0.492,123.108,119.141,-103.882
-2.245,-1.71,-0.648,130.005,137.146,-132.141
-2.35,-1.436,-0.713,131.958,163.696,-156.311
-2.35,-1.051,-0.66,131.226,195.74,-178.162
-2.166,-0.494,-0.531,132.629,226.807,-195.496
-1.845,0.099,-0.335,148.376,250.305,-193.176
-1.336,0.534,-0.008,178.04,253.54,-154.785
-0.748,0.797,0.024,203.003,215.149,-68.787
-0.106,0.886,-0.068,202.576,129.761,54.565
0.537,0.895,-0.435,156.189,27.161,194.458
1.314,0.915,-0.989,74.341,-53.345,332.275
2.156,0.699,-1.24,-16.357,-85.266,453.613
3.195,0.649,-1.446,-95.764,-66.589,520.752
3.987,0.553,-1.438,-139.893,-23.804,517.639
4,0.212,-1.106,-143.982,28.198,469.116
4,-0.405,-0.44,-131.836,89.478,413.879
3.619,-0.933,0.396,-156.311,140.259,358.215
3.119,-1.453,1.342,-224.976,169.067,292.603
2.646,-2.021,2.321,-290.71,168.518,219.788
2.499,-2.183,3.099,-293.945,129.639,160.767
2.204,-1.708,3.127,-229.004,52.307,109.192
1.751,-0.872,2.512,-120.605,-39.001,33.02
0.905,-0.172,1.428,13.489,-115.662,-54.016
0.226,0.226,0.371,159.668,-112.183,-118.042
-0.153,0.207,-0.295,269.287,-54.321,-139.099
-0.292,0.05,-0.612,299.866,-0.854,-128.967
-0.259,-0.004,-0.786,251.404,15.442,-104.37
-0.209,0.059,-0.944,162.964,-3.723,-68.298
-0.193,0.099,-1.056,73.181,-37.354,-24.414
-0.129,-0.002,-1.031,4.7,-62.988,16.907
-0.003,-0.167,-0.874,-37.415,-69.946,46.997
0.134,-0.329,-0.652,-63.721,-63.477,61.707
0.291,-0.454,-0.396,-77.698,-48.95,62.317
0.43,-0.546,-0.126,-78.918,-34.119,52.917
0.485,-0.609,0.062,-67.627,-21.912,40.649
0.523,-0.654,0.188,-47.119,-12.329,26.245
0.557,-0.653,0.223,-23.193,-8.24,13.489
0.553,-0.698,0.224,0.916,-8.179,7.996
0.526,-0.784,0.211,21.484,-10.01,7.935
0.506,-0.838,0.155,32.471,-13.245,8.362
0.495,-0.889,0.102,34.973,-16.846,10.071
0.507,-0.905,0.045,32.898,-19.348,12.512
0.541,-0.914,0.003,30.762,-19.531,13.672
0.581,-0.926,-0.023,28.137,-18.066,14.16
0.616,-0.939,-0.05,23.132,-17.395,13.55
0.649,-0.958,-0.061,16.357,-18.005,10.559
0.66,-0.968,-0.059,8.118,-19.897,7.751
0.656,-0.968,-0.062,-0.427,-23.499,5.798
0.644,-0.96,-0.062,-7.263,-28.076,4.578
0.631,-0.948,-0.07,-12.756,-32.166,4.517
0.611,-0.944,-0.08,-17.456,-34.058,6.409
0.617,-0.947,-0.065,-21.79,-32.959,8.362
0.617,-0.931,-0.04,-25.208,-31.311,8.667
0.61,-0.92,-0.021,-25.94,-27.161,8.301
0.606,-0.919,0.009,-24.17,-20.02,8.057
0.625,-0.92,0.042,-21.667,-12.878,7.568
0.65,-0.919,0.075,-19.043,-7.751,6.836
0.667,-0.927,0.111,-16.968,-4.761,6.165
0.673,-0.928,0.144,-16.113,-4.456,5.249
0.68,-0.926,0.153,-16.052,-5.676,4.211
0.681,-0.926,0.162,-14.709,-7.568,3.296
0.659,-0.913,0.17,-13.245,-9.46,2.747
0.643,-0.903,0.17,-9.216,-9.521,1.16
0.652,-0.906,0.171,-2.197,-7.08,-1.282
0.65,-0.917,0.165,4.761,-3.723,-2.38
0.648,-0.953,0.16,10.132,-1.099,-2.38
0.651,-0.969,0.146,12.085,-0.671,-3.784
0.641,-0.973,0.127,10.62,-2.136,-5.371
0.623,-0.971,0.105,8.423,-3.784,-7.202
0.602,-0.97,0.095,5.981,-4.578,-8.728
0.589,-0.958,0.093,3.967,-4.944,-10.62
0.58,-0.937,0.093,2.93,-4.822,-12.878
0.568,-0.917,0.087,2.075,-4.578,-14.832
0.563,-0.9,0.085,0.977,-4.517,-15.686
0.554,-0.888,0.087,-0.854,-4.761,-15.564
0.555,-0.879,0.097,-3.418,-4.944,-14.893
0.551,-0.876,0.117,-6.836,-6.592,-14.099
0.552,-0.864,0.137,-10.803,-9.155,-13.733
0.539,-0.847,0.149,-15.32,-13.245,-12.878
0.52,-0.823,0.139,-18.372,-17.517,-12.024
0.5,-0.797,0.131,-18.738,-19.104,-10.559
0.496,-0.786,0.142,-16.968,-17.822,-9.033
0.518,-0.772,0.167,-12.695,-14.343,-8.789
0.55,-0.754,0.192,-7.019,-10.864,-9.155
0.564,-0.737,0.203,-2.197,-9.094,-9.094
0.563,-0.732,0.223,1.465,-9.338,-9.155
0.546,-0.719,0.234,3.601,-10.986,-10.193
0.505,-0.706,0.231,5.188,-14.648,-11.475
0.45,-0.688,0.231,7.935,-18.738,-11.536
0.413,-0.669,0.221,12.085,-20.874,-10.01
0.397,-0.664,0.207,18.066,-21.057,-7.141
0.418,-0.67,0.188,24.963,-19.958,-3.296
0.481,-0.655,0.168,30.945,-18.555,2.869
0.536,-0.678,0.145,34.79,-17.7,11.658
0.578,-0.716,0.116,37.842,-19.104,20.935
0.608,-0.768,0.095,38.696,-22.949,26.978
0.658,-0.818,0.078,35.339,-27.771,28.076
0.721,-0.834,0.043,29.053,-34.058,23.01
0.755,-0.844,0.005,21.484,-39.185,13.733
0.757,-0.844,-0.011,15.198,-43.823,2.563
0.718,-0.833,-0.011,9.644,-47.18,-7.507
0.635,-0.801,0.005,3.784,-47.485,-15.808
0.57,-0.738,0.02,0.427,-43.701,-22.278
0.515,-0.682,0.029,2.258,-36.499,-25.146
0.498,-0.659,0.051,12.451,-27.1,-26.245
0.505,-0.662,0.068,28.687,-16.174,-26.123
0.534,-0.673,0.068,42.908,-5.432,-23.621
-0.726,-1.19,0.246,7.202,-11.414,-31.86
-0.776,-1.208,0.215,21.729,-9.155,-23.071
-0.803,-1.234,0.169,36.438,-5.981,-13.367
-0.794,-1.273,0.11,48.34,-1.465,-4.089
-0.783,-1.331,0.045,56.641,2.991,3.418
-0.797,-1.413,-0.022,61.523,5.371,7.507
-0.839,-1.494,-0.077,62.5,5.92,7.202
-0.92,-1.566,-0.123,59.875,4.456,5.066
-0.992,-1.613,-0.207,58.655,0.793,2.991
-1.081,-1.672,-0.317,59.753,-2.808,3.357
-1.2,-1.737,-0.41,59.509,-6.348,7.019
-1.277,-1.774,-0.487,55.664,-6.042,12.268
-1.343,-1.844,-0.531,51.758,-1.526,16.846
-1.447,-1.902,-0.548,50.232,4.7,20.325
-1.522,-1.916,-0.58,49.072,14.526,19.043
-1.559,-1.847,-0.628,49.866,27.893,13.916
-1.516,-1.745,-0.65,54.626,44.678,7.935
-1.444,-1.622,-0.629,60.425,63.477,5.737
-1.319,-1.472,-0.595,67.2,79.895,4.883
-1.148,-1.247,-0.593,75.562,91.187,5.005
-0.995,-0.945,-0.599,84.778,96.069,7.751
-0.767,-0.582,-0.634,89.355,95.459,16.418
-0.441,-0.236,-0.731,85.388,89.6,36.682
-0.105,0.042,-0.78,65.857,75.806,71.899
0.328,0.283,-0.867,27.771,55.786,117.615
0.773,0.463,-0.919,-21.362,34.424,166.321
1.26,0.648,-0.94,-77.087,15.381,208.252
1.799,0.94,-0.953,-131.592,4.028,238.037
2.302,1.378,-0.874,-180.359,3.479,252.197
2.692,1.793,-0.67,-221.252,15.808,259.094
2.902,1.962,-0.328,-248.352,41.443,268.86
2.976,1.794,0.224,-264.343,74.585,282.898
2.932,1.442,0.911,-288.147,98.755,288.574
2.7,0.923,1.749,-326.416,110.901,277.405
2.388,0.453,2.428,-361.877,115.662,250.061
2.293,-0.309,2.868,-340.515,110.474,226.868
2.584,-1.443,3.206,-224.731,96.497,226.685
2.674,-2.122,3.215,-73.303,57.617,210.083
2.198,-2.231,2.504,41.199,-5.798,125.366
1.522,-1.578,1.408,118.286,-55.969,-4.883
0.858,-0.774,0.463,175.781,-63.721,-112.427
0.316,-0.2,-0.116,214.233,-36.804,-166.321
-0.105,0.035,-0.335,221.436,-0.977,-170.105
-0.254,0.148,-0.365,191.345,20.569,-150.024
-0.198,0.254,-0.411,138.062,15.686,-117.798
-0.108,0.209,-0.529,85.266,-9.033,-71.655
-0.015,0.055,-0.658,45.227,-35.828,-23.56
0.127,-0.102,-0.711,21.057,-51.025,12.024
0.293,-0.266,-0.698,8.911,-54.382,33.997
0.451,-0.428,-0.611,3.601,-51.514,43.64
0.535,-0.539,-0.458,0.244,-45.471,41.748
0.594,-0.603,-0.309,-2.869,-33.997,33.63
0.656,-0.621,-0.171,-7.385,-22.827,22.461
0.699,-0.621,-0.06,-12.451,-14.587,14.343
0.665,-0.641,0.027,-14.587,-9.277,9.827
0.661,-0.685,0.089,-13.489,-2.075,6.897
0.662,-0.735,0.182,-12.146,1.465,6.47
0.661,-0.797,0.225,-11.23,1.404,8.362
0.676,-0.859,0.244,-9.094,-0.183,9.705
0.69,-0.92,0.244,-7.385,-3.052,10.559
0.713,-0.95,0.233,-6.958,-5.615,10.254
0.77,-0.963,0.227,-5.737,-5.554,10.071
0.824,-0.976,0.228,-3.296,-4.761,10.376
0.856,-0.991,0.233,0.793,-4.272,10.071
0.874,-0.998,0.231,5.493,-4.15,7.446
0.885,-1.001,0.226,9.827,-3.845,2.991
0.883,-0.996,0.207,12.512,-3.54,-2.075
0.867,-0.987,0.18,13.306,-2.625,-5.737
0.854,-0.984,0.185,12.329,-0.427,-7.935
0.848,-0.966,0.196,10.254,1.282,-10.803
0.84,-0.946,0.193,7.935,0.732,-14.587
0.823,-0.924,0.192,5.371,-0.244,-17.761
0.802,-0.908,0.194,2.075,-1.16,-20.386
0.788,-0.885,0.206,-0.549,-2.869,-23.193
0.772,-0.863,0.216,-2.93,-5.005,-26.245
0.754,-0.838,0.224,-4.639,-7.568,-28.748
0.741,-0.807,0.22,-5.981,-9.766,-29.724
0.71,-0.786,0.224,-6.714,-11.169,-28.442
0.68,-0.775,0.227,-7.202,-12.512,-26.062
0.658,-0.75,0.207,-6.531,-13.245,-23.499
0.625,-0.745,0.186,-4.639,-12.39,-19.897
0.597,-0.751,0.168,-1.892,-9.827,-15.869
0.587,-0.757,0.16,1.221,-5.371,-13.428
0.587,-0.757,0.157,4.639,-1.099,-12.573
0.583,-0.762,0.154,8.423,1.831,-12.268
0.578,-0.771,0.146,11.536,3.235,-12.024
0.576,-0.775,0.132,13,2.808,-11.597
0.566,-0.781,0.12,12.39,1.282,-10.62
0.562,-0.791,0.123,10.071,-0.366,-9.583
0.565,-0.797,0.133,6.714,-2.075,-8.545
0.572,-0.806,0.142,3.784,-4.272,-7.996
0.574,-0.807,0.137,1.648,-5.798,-8.118
0.569,-0.805,0.129,0.366,-5.798,-8.057
0.571,-0.809,0.136,-0.122,-3.54,-8.057
0.585,-0.814,0.161,-0.488,0,-8.545
0.598,-0.815,0.182,-0.427,2.38,-10.559
0.61,-0.799,0.189,0.305,2.014,-14.221
0.601,-0.778,0.182,1.587,0.427,-17.761
0.581,-0.771,0.181,2.686,-0.854,-20.02
0.565,-0.758,0.174,2.747,-1.648,-21.912
0.548,-0.749,0.177,1.526,-1.587,-21.667
0.545,-0.727,0.173,-0.244,-2.014,-21.301
0.534,-0.709,0.165,-0.549,-2.38,-21.24
0.517,-0.705,0.165,0.061,-2.747,-20.935
0.506,-0.692,0.165,1.831,-3.357,-20.935
0.486,-0.69,0.155,4.15,-4.333,-20.874
0.458,-0.685,0.135,7.812,-5.615,-20.508
0.441,-0.677,0.109,12.207,-6.042,-19.775
0.441,-0.69,0.096,16.418,-4.7,-16.907
0.466,-0.71,0.089,19.165,-2.197,-13.855
0.491,-0.724,0.075,19.775,-0.854,-11.169
0.515,-0.76,0.088,17.456,0.183,-8.118
0.552,-0.789,0.117,12.573,0.366,-6.287
0.598,-0.798,0.147,5.798,-1.16,-5.798
0.634,-0.795,0.166,-1.282,-5.188,-6.47
0.66,-0.792,0.183,-5.554,-11.108,-7.935
0.667,-0.787,0.19,-7.69,-17.822,-9.827
0.652,-0.766,0.184,-8.362,-23.132,-12.451
0.661,-0.726,0.183,-8.118,-24.597,-15.503
-0.622,-1.576,-0.121,27.832,-2.869,-11.292
-0.818,-1.672,-0.245,40.588,0.183,-14.038
-1.086,-1.816,-0.347,50.354,5.005,-18.555
-1.408,-1.908,-0.477,53.955,11.353,-28.198
-1.757,-1.901,-0.673,56.58,18.799,-46.204
-2.156,-1.862,-0.833,63.965,30.579,-68.176
-2.501,-1.594,-0.998,63.599,52.368,-88.562
-2.744,-1.172,-1.069,60.73,83.862,-103.76
-2.754,-0.727,-1.017,64.514,119.446,-103.394
-2.497,-0.263,-0.855,73.853,152.527,-71.899
-2.05,0.077,-0.652,88.318,171.143,-7.202
-1.406,0.259,-0.478,101.013,165.466,76.111
-0.651,0.401,-0.396,97.473,136.169,161.194
0.17,0.603,-0.43,68.604,92.407,235.046
0.955,0.986,-0.626,23.193,46.875,286.377
1.686,1.483,-0.845,-28.503,14.893,325.317
2.403,1.855,-0.857,-83.069,10.498,369.385
3.207,2.165,-0.793,-133.179,30.518,412.72
3.96,2.194,-0.711,-168.213,60.974,450.623
4,1.727,-0.506,-180.664,91.431,480.164
4,0.84,-0.046,-180.237,111.694,484.619
4,-0.205,0.765,-200.134,120.117,453.674
3.587,-1.103,1.711,-255.737,114.685,387.329
3.335,-2.231,2.667,-304.443,91.736,313.843
3.546,-2.966,3.357,-292.236,50.293,267.029
3.205,-2.548,3.237,-232.056,-42.419,212.83
2.248,-1.66,2.206,-126.343,-137.695,80.444
1.166,-0.629,1.085,24.902,-175.11,-78.613
0.37,0.093,0.234,159.424,-119.507,-182.007
-0.021,0.298,-0.177,247.986,-14.771,-218.323
-0.113,0.176,-0.246,278.687,60.73,-209.106
-0.011,0.056,-0.245,252.014,81.482,-178.711
0.164,0.063,-0.429,187.744,52.124,-144.043
0.22,0.017,-0.719,111.389,-4.578,-104.614
0.224,-0.094,-0.914,44.25,-57.617,-62.134
0.261,-0.224,-0.966,-4.578,-91.553,-29.114
0.312,-0.287,-0.931,-34.485,-107.3,-10.498
0.336,-0.36,-0.794,-49.316,-108.337,-7.019
0.34,-0.384,-0.635,-51.88,-96.313,-11.658
0.344,-0.407,-0.475,-44.739,-73.12,-17.273
0.398,-0.427,-0.341,-30.579,-45.715,-21.118
0.46,-0.478,-0.231,-15.015,-23.071,-22.034
0.493,-0.552,-0.171,-1.343,-7.263,-22.522
0.494,-0.642,-0.142,10.254,3.296,-24.17
0.502,-0.743,-0.128,17.639,10.62,-26.55
0.529,-0.83,-0.103,19.836,13,-27.588
0.562,-0.907,-0.064,17.761,9.888,-27.039
0.566,-0.955,-0.021,13.123,2.625,-25.024
0.564,-0.959,0.022,6.287,-5.615,-23.56
0.592,-0.951,0.039,0.244,-10.803,-22.156
0.616,-0.919,0.048,-2.441,-13.306,-20.691
0.64,-0.893,0.054,-1.648,-12.878,-20.874
0.654,-0.881,0.045,2.808,-10.681,-22.339
0.657,-0.875,0.04,8.728,-8.118,-24.17
0.651,-0.875,0.033,12.634,-5.859,-25.391
0.647,-0.873,0.03,13.306,-5.188,-25.146
0.626,-0.881,0.038,11.047,-5.92,-23.987
0.591,-0.875,0.062,7.874,-5.92,-22.339
0.578,-0.87,0.08,5.493,-4.211,-20.996
0.578,-0.86,0.092,4.517,-2.869,-20.203
0.583,-0.863,0.1,4.639,-1.831,-19.104
0.586,-0.866,0.086,5.005,-1.404,-19.226
0.557,-0.945,0.103,5.249,-0.122,-20.142
0.571,-0.909,0.073,2.563,4.15,-19.775
0.575,-0.9,0.061,-1.587,8.972,-22.827
0.597,-0.91,0.064,-4.944,13.245,-25.085
0.598,-0.921,0.118,-9.888,16.357,-25.757
0.631,-0.893,0.122,-16.724,19.958,-26.917
0.641,-0.86,0.155,-21.973,19.653,-29.297
0.619,-0.849,0.23,-25.818,16.479,-31.25
0.604,-0.826,0.208,-29.663,14.648,-32.104
0.509,-0.793,0.224,-28.198,9.705,-30.457
0.42,-0.777,0.216,-17.639,3.357,-26.672
0.358,-0.762,0.18,-3.54,-0.122,-22.766
0.331,-0.769,0.117,11.108,1.526,-19.897
0.267,-0.827,0.093,24.658,8.423,-18.616
0.343,-0.836,0.03,31.86,23.071,-18.921
0.365,-0.834,0.03,30.457,36.316,-20.63
0.402,-0.925,0.068,21.484,48.584,-23.254
0.521,-0.979,0.033,4.395,57.861,-24.841
0.495,-0.998,0.034,-8.118,51.88,-20.325
0.522,-1.052,-0.02,-19.287,45.654,-14.465
0.536,-1.062,-0.093,-30.823,33.081,-10.498
0.504,-1.028,-0.155,-36.987,13.855,-6.897
0.503,-0.955,-0.166,-38.025,-5.737,-3.174
0.461,-0.93,-0.109,-34.363,-22.4,1.465
0.401,-0.932,-0.049,-28.259,-34.546,7.324
0.348,-0.905,-0.021,-23.01,-41.016,12.756
0.269,-0.844,0.042,-18.86,-43.64,16.235
0.212,-0.773,0.134,-10.376,-40.71,17.7
0.205,-0.779,0.156,-1.953,-32.166,18.066
0.242,-0.776,0.137,3.662,-23.743,17.883
0.296,-0.774,0.133,10.193,-19.165,16.663
0.349,-0.776,0.126,14.832,-19.043,16.357
0.365,-0.782,0.109,14.709,-19.836,18.188
0.372,-0.791,0.1,13.672,-20.874,19.348
0.375,-0.805,0.101,15.076,-22.095,18.616
0.402,-0.829,0.09,14.771,-20.935,16.418
0.412,-0.854,0.08,12.695,-20.081,14.099
0.398,-0.839,0.059,13.55,-18.738,11.841
0.394,-0.819,0.057,16.968,-17.578,9.46
0.4,-0.82,0.073,19.714,-16.907,7.874
0.426,-0.842,0.055,20.386,-15.564,8.179
0.422,-0.842,0.057,18.677,-17.7,10.742
0.41,-0.856,0.08,15.991,-17.7,13.306
0.395,-0.906,0.075,13.916,-12.634,13.367
0.365,-0.942,0.102,10.437,-7.385,10.071
0.361,-0.942,0.125,4.578,-0.244,3.418
0.415,-0.937,0.116,-1.648,6.348,-4.761
0.47,-0.944,0.085,-6.714,12.573,-10.254
0.507,-0.965,0.046,-9.827,15.198,-12.634
0.516,-0.935,0.026,-11.78,10.986,-13.062
0.336,-0.962,-0.109,-10.132,7.08,-13.062
0.119,-1.017,-0.758,5.31,18.372,-20.752
0.166,-1.113,0.12,42.419,19.226,-49.622
0.293,-1.102,-0.106,36.987,29.419,-74.89
0.457,-1.09,-0.092,34.79,59.814,-90.515
0.461,-1.073,-0.054,27.954,69.275,-96.13
0.532,-1.109,-0.024,17.334,78.491,-95.642
0.431,-0.906,0.144,-32.043,42.297,-41.748
0.406,-0.932,0.109,-44.312,42.053,-30.945
0.417,-0.946,0.084,-52.124,30.273,-25.085
0.407,-0.856,0.073,-54.077,23.499,-21.545
0.405,-0.824,0.03,-51.27,20.813,-18.372
0.391,-0.845,-0.1,-41.443,20.081,-14.465
0.86,-0.776,-0.457,-20.386,21.851,-10.803
0.923,-0.74,-0.124,19.043,-4.272,7.812
0.521,-0.905,0.106,48.767,-50.354,45.654
0.292,-0.976,0.217,55.298,-72.449,60.791
0.162,-0.958,0.215,43.274,-80.994,54.199
0.204,-0.945,0.197,30.457,-73.303,38.513
0.285,-0.973,0.134,17.578,-65.308,23.254
-0.122,-0.988,-0.032,7.202,-55.603,13.489
0.081,-1.045,-0.299,14.343,-57.495,-14.832
0.244,-0.924,-0.154,42.725,-57.007,-45.654
0.262,-0.955,-0.15,55.481,-33.875,-53.833
0.337,-0.916,-0.074,62.439,-18.433,-55.176
0.373,-0.922,-0.023,65.674,-10.559,-52.49
0.367,-0.955,-0.005,65.735,-5.859,-46.143
0.379,-0.935,0.037,61.462,-5.249,-40.405
0.391,-0.926,0.029,51.575,-3.174,-33.325
0.391,-0.912,0.02,39.734,-3.906,-23.499
0.359,-0.9,-0.026,29.602,-8.484,-13.184
0.319,-0.892,-0.037,22.888,-14.832,-4.456
0.269,-0.903,-0.002,16.907,-19.714,2.563
0.255,-0.918,-0.031,9.338,-17.395,6.836
0.246,-0.927,-0.024,4.089,-13.428,7.935
0.255,-0.93,-0.016,0.854,-9.644,7.507
0.256,-0.933,0.08,-4.089,-4.517,7.202
0.302,-0.922,0.173,-19.165,9.705,8.484
0.362,-0.879,0.032,-42.175,29.175,12.878
0.377,-0.844,0.021,-45.898,28.931,17.212
0.365,-0.837,0.066,-39.124,20.447,20.813
0.32,-0.869,0.025,-36.194,18.127,23.804
0.26,-0.912,-0.143,-29.785,17.456,23.01
0.293,-0.938,-0.163,-11.902,9.644,13.733
0.333,-0.966,-0.092,3.54,1.77,4.272
0.343,-0.978,-0.049,9.644,1.282,-0.061
0.323,-1.002,-0.033,10.681,6.836,-2.93
0.32,-1.011,-0.031,9.644,14.038,-6.714
0.34,-1,-0.019,7.568,19.287,-12.085
0.372,-1,0,8.362,20.447,-15.991
0.386,-1.015,0.008,7.629,18.555,-17.517
0.368,-1.001,-0.001,2.563,14.709,-16.235
0.353,-0.98,-0.015,-4.456,10.62,-13.794
0.332,-0.946,-0.012,-7.568,5.92,-11.841
0.306,-0.918,0.001,-9.949,1.892,-10.01
0.29,-0.899,-0.022,-11.719,0.305,-8.545
0.283,-0.9,-0.051,-9.705,4.944,-7.08
0.263,-0.935,-0.048,-5.31,7.69,-6.653
0.266,-0.957,-0.028,-1.953,6.775,-7.996
0.285,-0.974,-0.004,0.61,5.981,-10.803
0.32,-0.981,0.013,2.258,6.47,-13.123
0.334,-0.98,0.015,1.16,6.47,-13.306
0.333,-0.981,0.034,-1.709,4.395,-12.451
0.327,-0.977,0.034,-4.639,1.77,-11.902
0.332,-0.959,0.045,-7.202,-1.465,-11.963
0.333,-0.962,0.051,-8.911,-5.066,-12.207
0.327,-0.938,0.05,-13.672,-6.104,-11.414
0.324,-0.926,0.042,-15.198,-7.019,-10.132
0.313,-0.917,0.036,-15.015,-7.69,-9.521
0.34,-0.922,0.038,-13.306,-7.996,-9.338
0.348,-0.939,0.035,-11.78,-6.958,-8.179
0.337,-0.923,0.012,-11.658,-5.981,-6.104
0.326,-0.905,-0.001,-10.193,-5.493,-4.089
0.315,-0.906,0.003,-6.592,-5.249,-2.319
0.304,-0.902,0.025,-2.563,-4.822,-1.038
0.282,-0.904,0.055,1.282,-3.052,-1.404
0.278,-0.921,0.074,4.944,-0.854,-3.357
0.294,-0.927,0.08,5.249,0.732,-4.883
0.322,-0.933,0.08,2.441,1.221,-5.31
0.331,-0.955,0.038,0.244,0.427,-3.784
0.311,-0.987,-0.041,-1.587,-0.549,-0.305
0.274,-1.009,-0.134,-2.991,-2.319,3.357
0.23,-1.01,-0.197,-2.38,-5.981,4.944
0.166,-0.967,-0.173,-0.366,-11.047,4.333
0.158,-0.961,-0.138,1.526,-14.099,0.793
0.192,-0.957,-0.083,3.662,-13.123,-3.296
0.238,-0.985,-0.005,2.136,-8.911,-6.042
0.271,-1.008,0.049,-2.747,-4.639,-8.118
0.296,-0.979,0.084,-6.348,-3.662,-10.498
0.282,-0.893,0.043,-8.057,-5.859,-12.634
0.281,-0.824,-0.007,-3.418,-8.85,-14.038
0.294,-0.791,0.017,6.348,-14.526,-13.916
0.333,-0.821,0.067,12.878,-18.616,-10.864
0.347,-0.845,0.126,14.16,-18.738,-4.7
0.307,-0.869,0.246,10.132,-13.245,4.089
0.243,-0.872,0.087,-0.244,-6.042,9.949
0.243,-0.911,0.011,-4.7,-7.324,9.949
0.178,-1.007,-0.076,-4.272,-8.972,8.484
0.202,-1.072,-0.171,-0.61,-3.601,0.916
0.258,-1.08,0.045,6.287,-0.793,-9.705
0.306,-1.113,0.018,-0.916,-5.249,-15.381
0.286,-1.056,0.016,-7.446,-0.671,-16.113
0.293,-0.99,0.002,-13.062,4.028,-16.785
0.315,-0.946,-0.021,-14.587,10.559,-15.564
0.289,-0.942,0.048,-11.414,10.132,-12.39
0.29,-0.943,0.047,-9.338,6.348,-10.559
0.296,-0.929,0.094,-8.423,5.554,-8.789
0.31,-0.902,0.141,-10.864,1.16,-6.042
0.303,-0.915,0.122,-16.602,-3.662,-2.319
0.27,-0.938,0.077,-21.24,-6.226,1.526
0.258,-0.941,0.055,-22.4,-8.179,2.747
0.263,-0.925,0.049,-21.606,-11.292,2.686
0.261,-0.962,-0.047,-19.226,-14.465,3.479
0.277,-0.955,-0.133,-11.536,-13.184,3.479
0.29,-0.973,-0.198,-2.808,-7.874,4.944
0.322,-1.026,-0.096,6.836,-2.625,7.812
0.303,-1.068,0.116,13.489,0.061,10.681
0.234,-1.042,0.208,5.859,1.892,11.292
0.23,-1.007,0.119,-10.681,3.296,8.484
0.215,-1.015,0.204,-21.667,4.089,4.089
0.229,-0.986,0.192,-30.945,5.127,0.854
0.23,-0.963,0.152,-43.579,2.075,-3.723
0.305,-0.96,0.115,-48.035,0.793,-6.897
0.319,-0.935,0.029,-46.021,-1.404,-7.385
0.317,-0.911,-0.001,-39.307,-4.578,-5.554
0.299,-0.85,0.02,-30.457,-6.897,-3.174
-0.561,-1.693,0.098,-71.594,31.738,-23.193
-0.75,-1.828,0.181,-86.792,33.813,-34.119
-0.997,-1.948,0.244,-105.225,39.856,-38.696
-1.335,-1.965,0.332,-119.568,48.157,-39.001
-2.041,-1.956,0.493,-127.747,60.608,-38.574
-2.691,-1.84,0.716,-118.164,84.595,-31.494
-2.95,-1.578,0.82,-89.478,113.525,-18.555
-2.929,-1.308,0.857,-59.998,128.357,-7.446
-2.734,-1.105,0.816,-17.517,122.375,15.259
-2.366,-0.839,0.747,45.105,100.342,52.856
-1.778,-0.457,0.654,93.445,61.829,93.872
-0.967,-0.053,0.527,111.023,10.681,130.676
0.013,0.22,0.339,94.055,-41.687,158.325
0.944,0.429,0.194,55.603,-81.543,167.297
1.706,0.637,0.121,20.02,-98.816,152.1
2.288,1.075,0.205,12.512,-95.52,125
2.651,1.426,0.223,39.063,-83.618,125.671
2.927,1.129,0.176,81.726,-77.515,171.326
3.118,0.263,-0.008,105.957,-84.656,230.408
3.219,-0.415,-0.381,91.675,-109.741,244.324
3.192,-1.321,-0.956,67.688,-137.39,217.834
3.087,-2.599,-1.439,45.471,-148.315,186.951
2.796,-3.352,-1.62,12.695,-139.404,146.057
2.461,-3.115,-1.455,-27.588,-103.149,71.716
1.751,-2.101,-1.01,-69.946,-70.19,-18.066
1.133,-0.909,-0.47,-96.741,-37.17,-79.956
0.62,-0.062,0.147,-108.826,-7.629,-98.083
0.292,0.46,0.688,-128.601,10.254,-84.717
0.035,0.721,1.058,-151.428,13.611,-63.782
-0.108,0.733,1.184,-154.175,4.456,-47.546
-0.027,0.522,1.125,-127.258,-7.874,-34.058
0.147,0.222,0.989,-83.984,-20.081,-13.855
0.331,-0.08,0.8,-40.71,-28.015,9.644
0.498,-0.393,0.548,-4.456,-31.982,25.574
0.652,-0.632,0.278,26.855,-34.546,27.771
0.728,-0.773,0.064,46.753,-31.494,20.264
0.734,-0.775,-0.045,47.729,-22.522,8.606
0.679,-0.682,-0.009,33.875,-12.024,-2.686
0.574,-0.514,0.068,12.024,-1.892,-8.789
0.493,-0.383,0.191,-7.08,7.812,-9.155
0.388,-0.269,0.302,-22.949,12.512,-6.775
0.306,-0.222,0.4,-32.166,18.311,-0.183
0.318,-0.23,0.517,-33.02,23.682,2.075
0.307,-0.325,0.599,-35.4,20.569,5.554
